"","TOWN11CD","TOWN11NM","POPULATION_2011","SIZE_FLAG","RGN11NM","COASTAL","COASTAL DETAILED","TTWA11CD","TTWA11NM","TTWA CLASSIFICATION","JOB DENSITY FLAG","INCOME FLAG","UNIVERSITY FLAG","Level4Qual_residents35-64_2011","KS4_2012-2013_counts","Key Stage 2 attainment_school year 2007 to 2008","Key Stage 4 attainment_school year 2012 to 2013","Level 2 at age 18","Level 3 at age 18","Activity at age 19: full-time higher education","Activity at age 19: sustained further education","Activity at age 19: appprenticeships","Activity at age 19: employment with earnings above £0","Activity at age 19: employment with earnings above £10,000","Activity at age 19: out-of-work","Highest level qualification achieved by age 22: less than level 1","Highest level qualification achieved by age 22: level 1 to level 2","Highest level qualification achieved by age 22: level 3 to level 5","Highest level qualification achieved by age 22: level 6 or above","Highest level qualification achieved b age 22: average score","Education Score"
"1027","E35001400","Leek BUASD",19624,"Small Towns","West Midlands","Non-coastal","Smaller non-coastal town","E30000273","Stoke-on-Trent","Majority town and city (Large Towns)","Working","Higher deprivation towns","No university","Low",226,64.5161290322581,49.5575221238938,81.3333333333333,45.3333333333333,"35.398230088495573","24.336283185840706","14.159292035398231","48.230088495575217","20.79646017699115","6.6371681415929213","*","26.5","40.299999999999997","31",3.56637168141593,-2.499399669
"1028","E35001401","Wallsend BUASD",43826,"Medium Towns","North East","Non-coastal","Large non-coastal town","E30000245","Newcastle","Majority conurbation","Residential","Higher deprivation towns","No university","Low",493,61.9230769230769,63.2860040567951,85.1926977687627,43.6105476673428,"30.425963488843816","26.774847870182555","15.618661257606492","47.261663286004058","19.675456389452332","14.198782961460447","*","29.7","44","25.3",3.46247464503043,-1.889132946
"1029","E35001402","Huddersfield BUASD",162949,"Large Towns","Yorkshire and The Humber","Non-coastal","Large non-coastal town","E30000219","Huddersfield","Majority conurbation","Working","Higher deprivation towns","University","Medium",1711,72.3943661971831,61.1922852133255,85.5639976621859,52.0163646990064,"40.911747516072474","22.092343658679134","12.799532437171246","44.476914085330215","18.293395675043833","9.1174751607247231","1.7","17.8","48.6","31.9",3.72764465225015,0.625556623
"1030","E35001404","Hunstanton BUASD",8704,"Small Towns","East of England","Coastal","Smaller seaside town","E30000225","King's Lynn","Majority rural","Mixed","Higher deprivation towns","No university","Low",75,67.9012345679012,49.3333333333333,56,30.6666666666667,"20","*","*","46.666666666666664","22.666666666666664","*","*","46.8","32.5","*",2.78666666666667,-5.607341942
"1031","E35001405","Cambridge BUASD",145818,"Large Towns","East of England","Non-coastal","Large non-coastal town","E30000186","Cambridge","Majority town and city (Large Towns)","Working","Lower deprivation towns","University","High",958,75.4115226337449,64.3006263048017,82.8810020876827,54.8016701461378,"41.753653444676409","13.778705636743215","6.7849686847599164","42.379958246346554","18.475991649269311","5.7411273486430066","3.2","23.6","40.9","32.299999999999997",3.61064718162839,1.211654963
"1032","E35001407","Colne BUASD",18806,"Small Towns","North West","Non-coastal","Smaller non-coastal town","E30000182","Burnley","Majority town and city (Large Towns)","Working","Higher deprivation towns","No university","Low",219,69.4690265486726,55.2511415525114,88.5844748858447,45.2054794520548,"29.68036529680365","27.853881278538811","18.264840182648399","41.55251141552511","20.091324200913242","9.1324200913241995","*","25.6","52.1","20.5",3.32876712328767,-2.026479746
"1033","E35001409","Weybridge BUASD",29837,"Medium Towns","South East","Non-coastal","Large non-coastal town","E30000266","Slough and Heathrow","Majority conurbation","Working","Lower deprivation towns","No university","High",205,85.5932203389831,76.5853658536585,88.780487804878,68.2926829268293,"53.658536585365859","10.24390243902439","*","46.341463414634148","20.487804878048781","*","*","15.9","38.6","43.5",4.06829268292683,6.106349368
"1034","E35001411","Glossop BUASD",33020,"Medium Towns","East Midlands","Non-coastal","Large non-coastal town","E30000239","Manchester","Majority conurbation","Residential","Mid deprivation towns","No university","Medium",372,82.9896907216495,63.7096774193548,90.3225806451613,53.763440860215,"34.946236559139784","20.43010752688172","14.516129032258066","45.161290322580641","20.967741935483872","10.21505376344086","*","25.5","46.2","26.9",3.51881720430108,1.695496391
"1035","E35001413","Hoddesdon BUASD",42253,"Medium Towns","East of England","Non-coastal","Large non-coastal town","E30000234","London","Majority conurbation","Working","Mid deprivation towns","No university","Low",504,80.0773694390716,62.3015873015873,85.515873015873,50.9920634920635,"26.785714285714285","22.61904761904762","14.880952380952381","57.738095238095234","35.912698412698411","3.5714285714285712","*","28.4","46.5","23.9",3.41269841269841,0.670209623
"1036","E35001414","Staveley BUASD",15313,"Small Towns","East Midlands","Non-coastal","Smaller non-coastal town","E30000190","Chesterfield","Majority town and city (Large Towns)","Mixed","Higher deprivation towns","No university","Low",193,72.4137931034483,59.5854922279793,79.2746113989637,48.7046632124352,"25.906735751295333","22.797927461139896","12.953367875647666","53.367875647668392","22.797927461139896","10.880829015544041","*","29.2","46.4","23.4",3.37305699481865,-0.814707483
"1037","E35001415","Bury BUASD",77211,"Large Towns","North West","Non-coastal","Large non-coastal town","E30000239","Manchester","Majority conurbation","Working","Higher deprivation towns","No university","Low",887,78.8608981380066,61.8940248027058,86.9074492099323,54.0632054176072,"37.204058624577222","19.729425028184895","12.175873731679818","44.64487034949267","19.278466741826382","8.5682074408117241","1.7","20.399999999999999","49.2","28.7",3.59526493799324,1.270060363
"1038","E35001416","Redruth BUASD",19902,"Small Towns","South West","Non-coastal","Smaller non-coastal town","E30000257","Redruth and Truro","Majority town and city (small)","Working","Higher deprivation towns","No university","Low",229,73.9495798319328,55.0218340611354,79.9126637554585,43.2314410480349,"21.834061135371179","31.004366812227076","17.030567685589521","57.20524017467249","32.314410480349345","6.9868995633187767","*","27.8","53.3","17.600000000000001",3.21834061135371,-2.006579212
"1039","E35001417","Amersham BUASD",23086,"Medium Towns","South East","Non-coastal","Large non-coastal town","E30000218","High Wycombe and Aylesbury","Majority town and city (Large Towns)","Working","Lower deprivation towns","No university","High",256,83.4821428571429,82.03125,97.65625,73.828125,"68.359375","9.375","6.25","41.015625","12.109375","*","*","14","29.1","56.2",4.515625,8.137930036
"1040","E35001418","Swanscombe BUASD",19835,"Small Towns","South East","Non-coastal","Smaller non-coastal town","E30000234","London","Majority conurbation","Working","Mid deprivation towns","No university","Low",182,78.2383419689119,59.8901098901099,82.967032967033,45.6043956043956,"24.725274725274726","19.780219780219781","9.8901098901098905","53.296703296703299","30.76923076923077","6.593406593406594","*","29.1","48.4","19.2",3.18131868131868,-0.911150371
"1041","E35001419","Wetherby BUASD",11242,"Small Towns","Yorkshire and The Humber","Non-coastal","Smaller non-coastal town","E30000214","Harrogate","Majority town and city (Large Towns)","Working","Lower deprivation towns","No university","Medium",122,79.0322580645161,72.9508196721311,84.4262295081967,68.8524590163934,"57.377049180327866","12.295081967213115","*","45.901639344262293","16.393442622950818","*","*","14.8","39.299999999999997","45.1",4.18852459016393,5.360138644
"1042","E35001421","Locks Heath/Warsash/Whiteley BUASD",43359,"Medium Towns","South East","Non-coastal","Large non-coastal town","E30000267","Southampton","Majority town and city (Large Towns)","Working","Lower deprivation towns","No university","Medium",477,83.0265848670757,72.5366876310272,88.6792452830189,61.8448637316562,"38.784067085953879","20.754716981132077","14.884696016771489","53.878406708595385","25.157232704402517","4.4025157232704402","2.1","17.2","46.1","34.6",3.82180293501048,4.140431579
"1043","E35001423","Nailsworth BUASD",7728,"Small Towns","South West","Non-coastal","Smaller non-coastal town","E30000209","Gloucester","Majority town and city (Large Towns)","Working","Lower deprivation towns","No university","High",87,98.6301369863014,74.7126436781609,87.3563218390805,67.816091954023,"51.724137931034484","16.091954022988507","11.494252873563218","42.528735632183903","11.494252873563218","*","*","16.899999999999999","43.8","39.299999999999997",3.94252873563218,7.06093098
"1044","E35001424","Leiston BUASD",5643,"Small Towns","East of England","Coastal","Smaller other coastal town","E30000222","Ipswich","Majority town and city (Large Towns)","Residential","Higher deprivation towns","No university","Low",70,61.4285714285714,44.2857142857143,71.4285714285714,28.5714285714286,"21.428571428571427","15.714285714285714","*","45.714285714285715","22.857142857142858","*","*","44.3","35.700000000000003","*",2.68571428571429,-7.336425751
"1045","E35001425","Skelmersdale BUASD",34455,"Medium Towns","North West","Non-coastal","Large non-coastal town","E30000233","Liverpool","Majority conurbation","Working","Higher deprivation towns","No university","Low",530,70.1438848920863,54.9056603773585,78.4905660377359,40.377358490566,"25.471698113207548","20.566037735849058","10","44.716981132075475","19.056603773584907","14.528301886792452","*","27.2","49.1","22.6",3.37169811320755,-2.294227405
"1046","E35001427","Washington BUASD",67085,"Medium Towns","North East","Non-coastal","Large non-coastal town","E30000275","Sunderland","Majority conurbation","Working","Higher deprivation towns","No university","Low",828,73.4356552538371,64.6135265700483,87.6811594202899,46.3768115942029,"27.173913043478258","26.207729468599034","17.632850241545896","49.75845410628019","26.328502415458939","13.888888888888889","1.3","24.4","51.3","22.9",3.43357487922705,-0.237026997
"1047","E35001428","Ellesmere Port BUASD",61090,"Medium Towns","North West","Non-coastal","Large non-coastal town","K01000011","Chester","Majority town and city (Large Towns)","Working","Higher deprivation towns","No university","Low",840,69.9177438307873,55.2380952380952,76.0714285714286,36.9047619047619,"25","26.666666666666668","15.357142857142858","52.261904761904766","26.785714285714285","10.476190476190476","2.5","29.5","48.3","19.600000000000001",3.21785714285714,-3.027107029
"1048","E35001432","Rickmansworth BUASD",23973,"Medium Towns","East of England","Non-coastal","Large non-coastal town","E30000234","London","Majority conurbation","Working","Lower deprivation towns","No university","Medium",256,88.1422924901186,71.09375,93.359375,67.1875,"44.921875","15.625","10.9375","46.484375","23.046875","*","*","13.7","45.9","39.200000000000003",4.01171875,5.606123897
"1049","E35001435","Carnforth BUASD",6115,"Small Towns","North West","Non-coastal","Smaller non-coastal town","E30000076","Lancaster and Morecambe","Majority town and city (small)","Mixed","Mid deprivation towns","No university","Medium",58,81.3559322033898,62.0689655172414,94.8275862068966,32.7586206896552,"25.862068965517242","31.03448275862069","22.413793103448278","51.724137931034484","31.03448275862069","*","*","38.299999999999997","36.700000000000003","*",3.27586206896552,-1.216291898
"1050","E35001436","Newcastle-under-Lyme BUASD",75082,"Large Towns","West Midlands","Non-coastal","Large non-coastal town","E30000273","Stoke-on-Trent","Majority town and city (Large Towns)","Working","Higher deprivation towns","No university","Low",844,80.5555555555556,64.3364928909953,84.3601895734597,49.7630331753554,"32.582938388625593","22.037914691943129","14.336492890995261","51.184834123222743","23.933649289099527","9.0047393364928912","2.2999999999999998","25.4","44","28.4",3.50947867298578,1.087110993
"1051","E35001437","Swindon BUASD",182441,"Large Towns","South West","Non-coastal","Large non-coastal town","E30000276","Swindon","Majority town and city (Large Towns)","Working","Mid deprivation towns","No university","Low",2105,74.0153698366955,55.3919239904988,79.3824228028504,42.2802850356295,"24.228028503562946","17.339667458432302","8.8836104513064136","52.066508313539195","28.788598574821854","7.1258907363420425","3.2","27.2","50.4","19.2",3.18479809976247,-2.140764342
"1052","E35001438","Walsall BUASD",67594,"Medium Towns","West Midlands","Non-coastal","Large non-coastal town","E30000288","Wolverhampton and Walsall","Majority conurbation","Working","Higher deprivation towns","No university","Low",815,69.1428571428571,57.4233128834356,75.8282208588957,45.2760736196319,"49.079754601226995","15.828220858895707","5.6441717791411046","28.957055214723926","8.7116564417177909","11.656441717791409","3.9","24.2","37.5","34.4",3.65521472392638,-0.934913142
"1053","E35001441","Oxford BUASD",159994,"Large Towns","South East","Non-coastal","Large non-coastal town","E30000250","Oxford","Majority town and city (Large Towns)","Working","Mid deprivation towns","University","High",1136,62.4066390041494,55.9859154929578,77.7092511013216,50.3083700440529,"39.172535211267608","15.757042253521128","8.01056338028169","44.630281690140841","19.8943661971831","5.9859154929577461","3.3","26.6","43.4","26.8",3.39348591549296,-2.146896435
"1054","E35001442","Shoreham-by-Sea BUASD",48487,"Medium Towns","South East","Coastal","Large seaside town","E30000292","Worthing","Majority town and city (Large Towns)","Mixed","Mid deprivation towns","No university","Low",480,66.1087866108787,52.2916666666667,74.375,40.4166666666667,"21.875","20.208333333333332","12.083333333333334","51.041666666666664","28.958333333333336","7.5","4","31.9","47.4","16.7",3.05416666666667,-3.907574596
"1055","E35001444","Rochester BUASD",62982,"Medium Towns","South East","Non-coastal","Large non-coastal town","E30000242","Medway","Majority town and city (Large Towns)","Working","Higher deprivation towns","No university","Low",726,67.5675675675676,58.6776859504132,87.1900826446281,45.3168044077135,"31.680440771349861","14.46280991735537","8.8154269972451793","39.944903581267219","20.66115702479339","7.8512396694214877","2.6","32.700000000000003","37.200000000000003","27.5",3.38292011019284,-1.750225905
